9 17.43
9 17.44
9 17.44
9 17.38
9 17.38
9 17.40
9 17.33
9 17.38
9 17.66
9 17.71
9 17.75
9 17.78
9 17.82
9 17.90
9 17.80
0.00, 0.00, 0.01, 0.07, -9.66, 2.27, -76.77, 0.43, 87.84, -6.19348, 106.84858, 7257868449891
0.00, 0.00, 0.03, 0.09, -9.69, 2.30, -76.67, 0.49, 87.59, -6.19348, 106.84858, 7258870328649
0.00, 0.00, 0.02, 0.08, -9.74, 2.31, -76.65, 0.44, 87.84, -6.19348, 106.84858, 7259872937896
0.00, 0.00, 0.03, 0.08, -9.70, 2.28, -76.76, 0.44, 87.98, -6.19348, 106.84858, 7260876477225
0.00, 0.00, 0.03, 0.01, -9.71, 2.29, -76.71, 0.06, 89.37, -6.19348, 106.84858, 7261879609788
0.00, 0.00, 0.05, 0.04, -9.71, 2.26, -76.89, 0.21, 89.03, -6.19348, 106.84858, 7262882667011
0.00, 0.00, 0.01, 0.03, -9.71, 2.26, -76.89, 0.20, 89.15, -6.19348, 106.84858, 7263886551242
0.00, 0.00, 0.04, 0.04, -9.70, 2.26, -76.87, 0.21, 88.84, -6.19348, 106.84858, 7264889111146
0.00, 0.00, 0.02, 0.07, -9.72, 2.32, -76.57, 0.40, 87.72, -6.19348, 106.84858, 7265892746686
0.00, 0.00, 0.03, 0.02, -9.66, 2.25, -76.88, 0.11, 89.18, -6.19348, 106.84858, 7266896068466
0.00, 0.00, 0.03, 0.08, -9.70, 2.27, -76.83, 0.49, 87.66, -6.19348, 106.84858, 7267899427051
0.00, 0.00, 0.05, 0.04, -9.74, 2.31, -76.68, 0.21, 88.66, -6.19348, 106.84858, 7268901346192
0.00, 0.00, 0.02, 0.07, -9.70, 2.27, -76.81, 0.39, 88.27, -6.19348, 106.84858, 7269903044055
0.00, 0.00, 0.01, 0.05, -9.73, 2.29, -76.79, 0.29, 88.52, -6.19348, 106.84858, 7270904833853
9 34.49
0.00, 0.00, 0.03, 0.07, -9.71, 2.24, -76.98, 0.38, 88.00, -6.19348, 106.84858, 7272908087450
0.00, 0.00, 0.03, 0.08, -9.68, 2.31, -76.57, 0.45, 87.56, -6.19348, 106.84858, 7273909546613
0.00, 0.00, 0.03, 0.10, -9.72, 2.24, -77.03, 0.58, 87.10, -6.19348, 106.84858, 7274910916523
0.00, 0.00, 0.05, 0.07, -9.70, 2.28, -76.79, 0.38, 88.26, -6.19348, 106.84858, 7275912213947
0.00, 0.00, 0.02, 0.02, -9.68, 2.24, -76.97, 0.13, 89.34, -6.19348, 106.84858, 7276913868147
0.00, 0.00, 0.02, 0.03, -9.65, 2.32, -76.49, 0.15, 89.35, -6.19348, 106.84858, 7277915353944
0.00, 0.00, 0.04, 0.08, -9.68, 2.28, -76.74, 0.48, 87.55, -6.19348, 106.84858
0.00, 0.00, 0.02, 0.09, -9.70, 2.27, -76.83, 0.53, 87.45, -6.19348, 106.84858
0.00, 0.00, 0.00, 0.11, -9.73, 2.27, -76.88, 0.61, 87.06, -6.19348, 106.84858
0.00, 0.00, 0.05, 0.03, -9.70, 2.24, -77.02, 0.18, 88.65, -6.19348, 106.84858
0.00, 0.00, 0.05, 0.10, -9.65, 2.29, -76.65, 0.56, 87.69, -6.19348, 106.84858
0.00, 0.00, 0.04, 0.05, -9.66, 2.33, -76.46, 0.29, 88.71, -6.19348, 106.84858
0.00, 0.00, 0.01, 0.01, -9.72, 2.26, -76.90, 0.09, 89.57, -6.19348, 106.84858
0.00, 0.00, 0.04, 0.02, -9.67, 2.28, -76.75, 0.11, 89.37, -6.19348, 106.84858
9 41.22
9 41.70
9 42.09
9 42.52
9 43.03
9 43.50
9 44.02
9 44.39
9 45.32
9 45.77
9 46.18
9 46.55
9 46.94
9 47.24
9 47.77
9 48.25
9 48.56
9 49.56
9 49.85
9 50.25
9 50.65
9 51.10
9 51.40
0.00, 0.00, 0.05, 0.10, -9.67, 2.25, -76.92, 0.57, 87.08, -6.19348, 106.84858
9 52.31
0.00, 0.00, 0.04, 0.06, -9.72, 2.25, -76.95, 0.34, 88.13, -6.19348, 106.84858
0.00, 0.00, 0.03, 0.08, -9.69, 2.27, -76.85, 0.47, 87.53, -6.19348, 106.84858
0.00, 0.00, 0.06, 0.08, -9.71, 2.28, -76.78, 0.44, 88.03, -6.19348, 106.84858
0.00, 0.00, 0.05, 0.09, -9.67, 2.33, -76.47, 0.54, 87.48, -6.19348, 106.84858
0.00, 0.00, 0.04, 0.07, -9.70, 2.30, -76.64, 0.43, 87.87, -6.19348, 106.84858
9 55.14
0.00, 0.00, 0.01, 0.08, -9.71, 2.24, -76.99, 0.44, 87.92, -6.19348, 106.84858
0.00, 0.00, 0.00, 0.10, -9.69, 2.29, -76.70, 0.57, 87.53, -6.19348, 106.84858
0.00, 0.00, 0.05, 0.08, -9.67, 2.25, -76.89, 0.46, 87.56, -6.19348, 106.84858
0.00, 0.00, 0.03, 0.10, -9.74, 2.28, -76.83, 0.56, 87.40, -6.19348, 106.84858
0.00, 0.00, 0.00, 0.06, -9.72, 2.25, -76.95, 0.34, 88.12, -6.19348, 106.84858
0.00, 0.00, 0.04, 0.08, -9.65, 2.33, -76.45, 0.45, 88.10, -6.19348, 106.84858
0.00, 0.00, 0.00, 0.03, -9.70, 2.24, -76.98, 0.18, 88.93, -6.19348, 106.84858
0.00, 0.00, 0.01, 0.03, -9.67, 2.27, -76.79, 0.14, 88.96, -6.19348, 106.84858
0.00, 0.00, 0.01, 0.08, -9.72, 2.30, -76.72, 0.47, 87.91, -6.19348, 106.84858
0.00, 0.00, 0.04, 0.01, -9.73, 2.31, -76.62, 0.05, 89.69, -6.19348, 106.84858
0.00, 0.00, 0.02, 0.02, -9.69, 2.24, -76.99, 0.10, 89.34, -6.19348, 106.84858
0.00, 0.00, 0.02, 0.10, -9.65, 2.24, -76.95, 0.58, 87.07, -6.19348, 106.84858
0.00, 0.00, 0.04, 0.01, -9.71, 2.32, -76.57, 0.06, 89.44, -6.19348, 106.84858
0.00, 0.00, 0.00, 0.03, -9.66, 2.26, -76.83, 0.15, 88.85, -6.19348, 106.84858
0.00, 0.00, 0.05, 0.07, -9.70, 2.31, -76.58, 0.38, 87.99, -6.19348, 106.84858
9 61.68
9 62.10
0.00, 0.00, 0.03, 0.06, -9.68, 2.25, -76.89, 0.36, 87.99, -6.19348, 106.84858
0.00, 0.00, 0.00, 0.03, -9.74, 2.31, -76.68, 0.14, 89.20, -6.19348, 106.84858
0.00, 0.00, 0.04, 0.06, -9.74, 2.25, -76.97, 0.33, 88.04, -6.19348, 106.84858
0.00, 0.00, 0.06, 0.05, -9.72, 2.31, -76.64, 0.28, 88.47, -6.19348, 106.84858
0.00, 0.00, 0.04, 0.01, -9.65, 2.24, -76.90, 0.08, 89.68, -6.19348, 106.84858
0.00, 0.00, 0.04, 0.04, -9.71, 2.25, -76.96, 0.24, 88.96, -6.19348, 106.84858
0.00, 0.00, 0.00, 0.06, -9.73, 2.30, -76.72, 0.33, 88.02, -6.19348, 106.84858
0.00, 0.00, 0.03, 0.08, -9.67, 2.26, -76.86, 0.48, 87.40, -6.19348, 106.84858
0.00, 0.00, 0.01, 0.05, -9.73, 2.24, -77.01, 0.27, 88.84, -6.19348, 106.84858
0.00, 0.00, 0.02, 0.02, -9.68, 2.25, -76.93, 0.13, 89.40, -6.19348, 106.84858
0.00, 0.00, 0.03, 0.04, -9.65, 2.27, -76.79, 0.24, 88.64, -6.19348, 106.84858
0.00, 0.00, 0.04, 0.03, -9.74, 2.28, -76.84, 0.15, 89.26, -6.19348, 106.84858
0.00, 0.00, 0.01, 0.08, -9.74, 2.25, -76.99, 0.45, 87.82, -6.19348, 106.84858
0.00, 0.00, 0.06, 0.03, -9.65, 2.32, -76.46, 0.20, 89.12, -6.19348, 106.84858
9 68.62
0.00, 0.00, 0.02, 0.08, -9.72, 2.23, -77.08, 0.46, 87.71, -6.19348, 106.84858
0.00, 0.00, 0.04, 0.03, -9.67, 2.31, -76.56, 0.16, 89.01, -6.19348, 106.84858
0.00, 0.00, 0.01, 0.02, -9.71, 2.30, -76.67, 0.10, 89.53, -6.19348, 106.84858
0.00, 0.00, 0.05, 0.09, -9.71, 2.29, -76.74, 0.50, 87.79, -6.19348, 106.84858
0.00, 0.00, 0.02, 0.02, -9.69, 2.23, -77.03, 0.12, 89.06, -6.19348, 106.84858
0.00, 0.00, 0.02, 0.07, -9.68, 2.29, -76.70, 0.39, 88.00, -6.19348, 106.84858
0.00, 0.00, 0.01, 0.04, -9.65, 2.27, -76.78, 0.24, 88.43, -6.19348, 106.84858
0.00, 0.00, 0.04, 0.04, -9.72, 2.26, -76.91, 0.24, 88.62, -6.19348, 106.84858
0.00, 0.00, 0.04, 0.08, -9.69, 2.29, -76.73, 0.47, 87.67, -6.19348, 106.84858
0.00, 0.00, 0.00, 0.10, -9.71, 2.23, -77.06, 0.57, 87.44, -6.19348, 106.84858
